subject_id,prompt,neg_prompt,gt_image_path,ip_embed_path
subj01,A vase filled with red roses on top of a wooden table.,,hdf5_index_16736,
subj01,A white bowl full of sliced up oranges. ,,hdf5_index_16737,
subj01,a bowl of carrots that are but up ,,hdf5_index_16738,
subj01,two males are playing frisbee on some grass,,hdf5_index_16739,
subj01,Two puppies in a bowl of dog food.,,hdf5_index_16740,
subj01,A cat is sitting on a desk next to a computer monitor.,,hdf5_index_16741,
subj01,This man is jumping to hit a tennis ball with his racket.,,hdf5_index_16742,
subj01,"A woman holding three bags stands by the open doors of a subway car, through which other people can be seen.",,hdf5_index_16743,
subj01,A man with scissors in hand is hovering over a pie. ,,hdf5_index_16744,
subj01,A jar that has water and flowers in it. ,,hdf5_index_16745,
subj01,A Coca Cola can on a computer desk next to a computer. ,,hdf5_index_16746,
subj01,A black and white cat sitting in a window looking out.,,hdf5_index_16747,
subj01,Stainless steel refrigerator in kitchen area with several spaces covered with green curtains.,,hdf5_index_16748,
subj01,A zeppelin flying in the air as a water spouts occurs in a city lake.,,hdf5_index_16749,
subj01,A street with busses and cars next to a bus stop.,,hdf5_index_16750,
subj01,Two white and one black sheep in the lawn.,,hdf5_index_16751,
subj01,A little girl walking along a row of orange cones.,,hdf5_index_16752,
subj01,Two zebras rubbing heads in a field. ,,hdf5_index_16753,
subj01,A person sitting on a motorcycle on a dirt road.,,hdf5_index_16754,
subj01,a bunch of people standing in front of some pizzas ,,hdf5_index_16755,
subj01,A young child catching a white frisbee on top of a green field.,,hdf5_index_16756,
subj01,A picture of a cat wearing a bow tie.,,hdf5_index_16757,
subj01,A man swinging a tennis racquet at a ball on a court.,,hdf5_index_16758,
subj01,Two zebra standing next to each other on a grass covered plain.,,hdf5_index_16759,
subj01,Two giraffes standing with each other in the trees.,,hdf5_index_16760,
subj01,A woman trekking through the snow on a pair of skis,,hdf5_index_16761,
subj01,A man in the air skiing on the snow,,hdf5_index_16762,
subj01,Skiers going down a gradual slope on a sunny day.,,hdf5_index_16763,
subj01,A person holding a smart phone in their left hand.,,hdf5_index_16764,
subj01,A cat crouched down coming through a kitty door.,,hdf5_index_16765,
subj01,A cut in half sandwich sitting on top of a napkin.,,hdf5_index_16766,
subj01,A person with ski poles follows a dog walking through the snow.,,hdf5_index_16767,
subj01,A flock of birds flying over the top of a beach.,,hdf5_index_16768,
subj01,A man riding a skateboard on top of a metal rail.,,hdf5_index_16769,
subj01,A woman is sitting at one of the four laptops shown.,,hdf5_index_16770,
subj01,A wooden table sitting in front of a couch on the floor.,,hdf5_index_16771,
subj01,Commode in brightly lit  area of old building. ,,hdf5_index_16772,
subj01,"A desk with a box, mouse and white laptop.",,hdf5_index_16773,
subj01,A cat laying down on a surface in a room.,,hdf5_index_16774,
subj01,Two cowboys on horseback are riding along a dirt road.,,hdf5_index_16775,
subj01,A wooden table sitting in front of a couch on the floor.,,hdf5_index_16776,
subj01,Two slices of pizza sitting on clear white napkins. ,,hdf5_index_16777,
subj01,A dinner plate with sliced beets and bread.,,hdf5_index_16778,
subj01,A couple of men sailing on a sailboat out in the harbor. ,,hdf5_index_16779,
subj01,A brown horse grazing on grass in a field.,,hdf5_index_16780,
subj01,A cat sits inside of a paper airplane toy.,,hdf5_index_16781,
subj01,A large street sign stands near a large brick house.,,hdf5_index_16782,
subj01,A group of young men holding onto surfboards.,,hdf5_index_16783,
subj01,A commuter train driving down the rail road tracks.,,hdf5_index_16784,
subj01,Men ride motorcycles with American flags on them. ,,hdf5_index_16785,
subj01,A man holding a cell phone in his hand.,,hdf5_index_16786,
subj01,Several shots of a man in various positions with a tennis racquet.,,hdf5_index_16787,
subj01,Two zebra standing side by side next to a pile of stones.,,hdf5_index_16788,
subj01,A brown bear standing in a forest next to fallen trees.,,hdf5_index_16789,
subj01,A table topped with white plates with donuts and pastry.,,hdf5_index_16790,
subj01,People sitting on a train on laptops or phones.,,hdf5_index_16791,
subj01,A person on a red motorcycle rides on a street by the grass.,,hdf5_index_16792,
subj01,A picture of a livestock with the american flag and blue and white ribbons hanging from the ceiling. ,,hdf5_index_16793,
subj01,A person kneels a bit as they race down a special ski path,,hdf5_index_16794,
subj01,A man riding a motorcycle on top of a race track.,,hdf5_index_16795,
subj01,An image of a stationary canadien train behind a fence. ,,hdf5_index_16796,
subj01,"Several cows standing on a street full of people, bicycles, buildings and a camel.",,hdf5_index_16797,
subj01,A red traffic light sitting above a city street.,,hdf5_index_16798,
subj01,A woman and dog sitting in a large chair posing for a picture.,,hdf5_index_16799,
subj01,Two loaf of bread baking inside of an oven.,,hdf5_index_16800,
subj01,a close up of a sliced pizza on a plate ,,hdf5_index_16801,
subj01,A blue and green plaid tie with a flag pin on it.,,hdf5_index_16802,
subj01,A baseball player in a white and black uniform holds onto a black bat as a ball is in mid air in front of him.,,hdf5_index_16803,
subj01,A passenger train is stopped at a train station. ,,hdf5_index_16804,
subj01,A blue bus going down a street with houses and buildings on either side.,,hdf5_index_16805,
subj01,A kitchen center island sitting below a candle lit chandelier.,,hdf5_index_16806,
subj01,Cat sitting on the ground in between an open refrigerator. ,,hdf5_index_16807,
subj01,A man and a woman showing off their food.,,hdf5_index_16808,
subj01,She didn't expect that there would be this many birds to feed.,,hdf5_index_16809,
subj01,A cop pulling over a vehicle on top of a motorcycle.,,hdf5_index_16810,
subj01,a man sits by himself on a bench in a stone-paved square in front of a large bed of flowers,,hdf5_index_16811,
subj01,A person fully clothed in black riding a motorcycle,,hdf5_index_16812,
subj01,a tall clock tower with a sky background,,hdf5_index_16813,
subj01,A long park bench is along the path by trees.,,hdf5_index_16814,
subj01,A little girl kneeling down next to a red piece of luggage.,,hdf5_index_16815,
subj01,A street with busses and cars next to a bus stop.,,hdf5_index_16816,
subj01,A red stop sign next to a do not enter sign.,,hdf5_index_16817,
subj01,"Cauliflower, carrots, and broccoli are arranged in a vegetable bowl.",,hdf5_index_16818,
subj01,a cat lays down on a board of wood ,,hdf5_index_16819,
subj01,a train on a train track at a train station ,,hdf5_index_16820,
subj01,a cat that i sleeping on a pile of junk,,hdf5_index_16821,
subj01,A small herd of cattle in a large field.,,hdf5_index_16822,
subj01,Man seating on a recliner in the back yard of a home.,,hdf5_index_16823,
subj01,A highway filled with lots of traffic on both sides.,,hdf5_index_16824,
subj01,Two young women sitting on a couch one of them using a laptop.,,hdf5_index_16825,
subj01,A plane is flying low over a small town.,,hdf5_index_16826,
subj01,A no parking sign that is very confusing with a teddy bear sitting on top.,,hdf5_index_16827,
subj01,an empty truck parked next to a building,,hdf5_index_16828,
subj01,Two individuals riding the skis through the slopes.,,hdf5_index_16829,
subj01,A person on a skateboard weaving through a slalom of traffic cones,,hdf5_index_16830,
subj01,There are chairs and a bench outside on the grass.,,hdf5_index_16831,
subj01,A stop light that is green on a sidewalk.,,hdf5_index_16832,
subj01,A refrigerator in a store filled with drinks.,,hdf5_index_16833,
subj01,A dinner plate with sliced beets and bread.,,hdf5_index_16834,
subj01,A black dog sitting on top of a boat.,,hdf5_index_16835,
subj01,A woman playing tennis in black and white,,hdf5_index_16836,
subj01,Large grey elephant walking around an enclosure at a zoo. ,,hdf5_index_16837,
subj01,A man standing on a plane wing to board the plane.,,hdf5_index_16838,
subj01,Long back school bus riding down the street,,hdf5_index_16839,
subj01,A basic looking kitchen with oak cabinets. ,,hdf5_index_16840,
subj01,A person swinging a tennis racket at a ball.,,hdf5_index_16841,
subj01,A plate of assorted cooked vegetables is placed upon a wooden table.  ,,hdf5_index_16842,
subj01,A man riding a surfboard on top of the ocean.,,hdf5_index_16843,
subj01,A man standing on a beach standing next to the ocean.,,hdf5_index_16844,
subj01,"A long empty, minimal modern skylit home kitchen.",,hdf5_index_16845,
subj01,A great of people skiing near the mountains. ,,hdf5_index_16846,
subj01,Many different glasses of wine are on a table.,,hdf5_index_16847,
subj01,"Street full of cars, double decker buses, and someone on a bike",,hdf5_index_16848,
subj01,Adult using microwave to cook food in kitchen area.,,hdf5_index_16849,
subj01,A clock on the side of a wall with a bird statue on the top of it.,,hdf5_index_16850,
subj01,A woman kneeling on the floor using a food processor.,,hdf5_index_16851,
subj01,A man riding skis down a snow covered road.,,hdf5_index_16852,
subj01,Two individuals riding the skis through the slopes.,,hdf5_index_16853,
subj01,A view of a baseball game on a baseball field.,,hdf5_index_16854,
subj01,A group of men and women sitting on wooden bench.,,hdf5_index_16855,
subj01,A wooden table sitting in front of a couch on the floor.,,hdf5_index_16856,
subj01,A man and woman with an umbrella walking in the street.,,hdf5_index_16857,
subj01,a bunch of people standing in front of some pizzas ,,hdf5_index_16858,
subj01,A dinner plate with sliced beets and bread.,,hdf5_index_16859,
subj01,A brown horse grazing on grass in a field.,,hdf5_index_16860,
subj01,A few people sitting by a busy street,,hdf5_index_16861,
subj01,A man on a bike carrying a surf board.,,hdf5_index_16862,
subj01,Baker proudly displays her white dog cake in her kitchen,,hdf5_index_16863,
subj01,Four giraffes out in a field of some sort.,,hdf5_index_16864,
subj01,A grey train in train station with people standing around.,,hdf5_index_16865,
subj01,A kitchen with built-in cupboards and a white sink. ,,hdf5_index_16866,
subj01,A view of a baseball game on a baseball field.,,hdf5_index_16867,
subj01,A boy is jumping over a hurdle on his skateboard. ,,hdf5_index_16868,
subj01,a room that has some beds in it,,hdf5_index_16869,
subj01,A large white bath tub sitting in a bathroom next to a sink.,,hdf5_index_16870,
subj01,A white sink sitting next to a toilet in a bathroom.,,hdf5_index_16871,
subj01,The hand written stop sign is next to a green start sign.,,hdf5_index_16872,
subj01,The pitcher threw the ball towards the batter.,,hdf5_index_16873,
subj01,A man riding up the side of a ramp on a skateboard.,,hdf5_index_16874,
subj01,A white dog laying on top of the floor.,,hdf5_index_16875,
subj01,A train of elephants  with trunks holding tails walk on the side of the road.,,hdf5_index_16876,
subj01,some giraffes green grass trees and bushes and a person,,hdf5_index_16877,
subj01,a number of people in a kitchen preparing food ,,hdf5_index_16878,
subj01,A crowd of people sitting down next to each other.,,hdf5_index_16879,
subj01,Two slices of pizza sitting on clear white napkins. ,,hdf5_index_16880,
subj01,A person in the heavy snow on a snowboard.,,hdf5_index_16881,
subj01,A giraffe walking across a grass covered field.,,hdf5_index_16882,
subj01,The black dog is looking up while standing on a checkered tile floor.,,hdf5_index_16883,
subj01,two sets of skiis covered with a bit of snow ,,hdf5_index_16884,
subj01,Traffic is stopped on the road because of a red light.,,hdf5_index_16885,
subj01,two cows tagged for market standing at the barb wire fence,,hdf5_index_16886,
subj01,A girl holding a pink teddy bear in front of her face.,,hdf5_index_16887,
subj01,A side mirror of a bus on a street.,,hdf5_index_16888,
subj01,A couple of men working on a boat that's docked at a pier.,,hdf5_index_16889,
subj01,A cat sleeping in a car seat on blankets in front of a child seat.,,hdf5_index_16890,
subj01,a living room with a couch a table and a chair,,hdf5_index_16891,
subj01,"A darkened city street with a few illuminated store signs, and a person walking into the shot from the right side.",,hdf5_index_16892,
subj01,A very close up view of some very tasty looking food.,,hdf5_index_16893,
subj01,Men are selling food and clothing on the street. ,,hdf5_index_16894,
subj01,A man on a surf board riding a wave in the ocean.,,hdf5_index_16895,
